,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,AVG_SOL_SCALE_SCORE,PASS_RATE
69479,33.0,Franklin County,F,,N,N,Y,468.0,88.37
69480,33.0,Franklin County,F,,N,N,,487.0,94.64
69481,33.0,Franklin County,F,,N,,N,499.0,98.55
69482,33.0,Franklin County,F,,N,,Y,468.0,88.51
69483,33.0,Franklin County,F,,N,,,487.0,94.67
69484,33.0,Franklin County,M,,N,N,N,510.0,94.78
69485,33.0,Franklin County,M,,N,N,Y,494.0,94.94
69486,33.0,Franklin County,M,,N,N,,504.0,94.84
69487,33.0,Franklin County,M,,N,,N,510.0,94.81
69488,33.0,Franklin County,M,,N,,Y,494.0,94.94
69489,33.0,Franklin County,M,,N,,,504.0,94.86
69490,33.0,Franklin County,,,N,N,N,505.0,96.69
69491,33.0,Franklin County,,,N,N,Y,480.0,91.52
69492,33.0,Franklin County,,,N,N,,495.0,94.74
69493,33.0,Franklin County,,,N,,N,505.0,96.7
69494,33.0,Franklin County,,,N,,Y,480.0,91.57
69495,33.0,Franklin County,,,N,,,495.0,94.76
69496,33.0,Franklin County,M,3.0,Y,N,Y,407.0,50.0
69497,33.0,Franklin County,M,3.0,Y,N,,407.0,50.0
69498,33.0,Franklin County,M,3.0,Y,,Y,407.0,50.0
69499,33.0,Franklin County,M,3.0,Y,,,407.0,50.0
69500,33.0,Franklin County,,3.0,Y,N,Y,407.0,50.0
69501,33.0,Franklin County,,3.0,Y,N,,406.0,45.45
69502,33.0,Franklin County,,3.0,Y,,Y,407.0,50.0
69503,33.0,Franklin County,,3.0,Y,,,406.0,45.45
69504,33.0,Franklin County,F,5.0,Y,N,N,433.0,69.23
69505,33.0,Franklin County,F,5.0,Y,N,Y,419.0,65.0
69506,33.0,Franklin County,F,5.0,Y,N,,425.0,66.67
69507,33.0,Franklin County,F,5.0,Y,,N,433.0,69.23
69508,33.0,Franklin County,F,5.0,Y,,Y,419.0,65.0
69509,33.0,Franklin County,F,5.0,Y,,,425.0,66.67
69510,33.0,Franklin County,M,5.0,Y,N,N,435.0,68.97
69511,33.0,Franklin County,M,5.0,Y,N,Y,422.0,58.06
69512,33.0,Franklin County,M,5.0,Y,N,,428.0,63.33
69513,33.0,Franklin County,M,5.0,Y,,N,435.0,68.97
69514,33.0,Franklin County,M,5.0,Y,,Y,422.0,58.06
69515,33.0,Franklin County,M,5.0,Y,,,428.0,63.33
69516,33.0,Franklin County,,5.0,Y,N,N,434.0,69.05
69517,33.0,Franklin County,,5.0,Y,N,Y,421.0,60.78
69518,33.0,Franklin County,,5.0,Y,N,,427.0,64.52
69519,33.0,Franklin County,,5.0,Y,,N,434.0,69.05
69520,33.0,Franklin County,,5.0,Y,,Y,421.0,60.78
69521,33.0,Franklin County,,5.0,Y,,,427.0,64.52
69522,33.0,Franklin County,F,,Y,N,N,431.0,64.29
69523,33.0,Franklin County,F,,Y,N,Y,418.0,61.9
69524,33.0,Franklin County,F,,Y,N,,423.0,62.86
69525,33.0,Franklin County,F,,Y,,N,431.0,64.29
69526,33.0,Franklin County,F,,Y,,Y,418.0,61.9
69527,33.0,Franklin County,F,,Y,,,423.0,62.86
69528,33.0,Franklin County,M,,Y,N,N,431.0,66.67
69529,33.0,Franklin County,M,,Y,N,Y,416.0,54.76
69530,33.0,Franklin County,M,,Y,N,,422.0,59.72
69531,33.0,Franklin County,M,,Y,,N,431.0,66.67
69532,33.0,Franklin County,M,,Y,,Y,416.0,54.76
69533,33.0,Franklin County,M,,Y,,,422.0,59.72
69534,33.0,Franklin County,,,Y,N,N,431.0,65.91
69535,33.0,Franklin County,,,Y,N,Y,417.0,57.14
69536,33.0,Franklin County,,,Y,N,,422.0,60.75
69537,33.0,Franklin County,,,Y,,N,431.0,65.91
69538,33.0,Franklin County,,,Y,,Y,417.0,57.14
69539,33.0,Franklin County,,,Y,,,422.0,60.75
69540,33.0,Franklin County,F,3.0,,N,N,445.0,90.91
69541,33.0,Franklin County,F,3.0,,N,Y,439.0,66.67
69542,33.0,Franklin County,F,3.0,,N,,442.0,78.26
69543,33.0,Franklin County,F,3.0,,,N,445.0,90.91
69544,33.0,Franklin County,F,3.0,,,Y,439.0,66.67
69545,33.0,Franklin County,F,3.0,,,,442.0,78.26
69546,33.0,Franklin County,M,3.0,,N,N,488.0,100.0
69547,33.0,Franklin County,M,3.0,,N,Y,442.0,72.73
69548,33.0,Franklin County,M,3.0,,N,,456.0,81.25
69549,33.0,Franklin County,M,3.0,,,N,488.0,100.0
69550,33.0,Franklin County,M,3.0,,,Y,442.0,72.73
69551,33.0,Franklin County,M,3.0,,,,456.0,81.25
69552,33.0,Franklin County,,3.0,,N,N,466.0,95.24
69553,33.0,Franklin County,,3.0,,N,Y,441.0,70.59
69554,33.0,Franklin County,,3.0,,N,,450.0,80.0
69555,33.0,Franklin County,,3.0,,,N,466.0,95.24
69556,33.0,Franklin County,,3.0,,,Y,441.0,70.59
69557,33.0,Franklin County,,3.0,,,,450.0,80.0
69558,33.0,Franklin County,F,5.0,,N,N,496.0,95.68
69559,33.0,Franklin County,F,5.0,,N,Y,460.0,85.87
69560,33.0,Franklin County,F,5.0,,N,,481.0,91.77
69561,33.0,Franklin County,F,5.0,,,N,496.0,95.68
69562,33.0,Franklin County,F,5.0,,,Y,460.0,85.87
69563,33.0,Franklin County,F,5.0,,,,481.0,91.77
69564,33.0,Franklin County,M,5.0,,N,N,499.0,90.13
69565,33.0,Franklin County,M,5.0,,N,Y,473.0,83.33
69566,33.0,Franklin County,M,5.0,,N,,489.0,87.5
69567,33.0,Franklin County,M,5.0,,,N,499.0,90.2
69568,33.0,Franklin County,M,5.0,,,Y,473.0,83.33
69569,33.0,Franklin County,M,5.0,,,,489.0,87.55
69570,33.0,Franklin County,,5.0,,N,N,498.0,92.78
69571,33.0,Franklin County,,5.0,,N,Y,466.0,84.57
69572,33.0,Franklin County,,5.0,,N,,485.0,89.56
69573,33.0,Franklin County,,5.0,,,N,498.0,92.81
69574,33.0,Franklin County,,5.0,,,Y,466.0,84.57
69575,33.0,Franklin County,,5.0,,,,485.0,89.58
69576,33.0,Franklin County,F,,,N,N,493.0,95.39
69577,33.0,Franklin County,F,,,N,Y,458.0,83.18
69578,33.0,Franklin County,F,,,N,,479.0,90.35
69579,33.0,Franklin County,F,,,,N,493.0,95.39
69580,33.0,Franklin County,F,,,,Y,458.0,83.33
69581,33.0,Franklin County,F,,,,,479.0,90.38
69582,33.0,Franklin County,M,,,N,N,497.0,89.63
69583,33.0,Franklin County,M,,,N,Y,467.0,80.99
69584,33.0,Franklin County,M,,,N,,484.0,85.96
69585,33.0,Franklin County,M,,,,N,497.0,89.7
69586,33.0,Franklin County,M,,,,Y,467.0,80.99
69587,33.0,Franklin County,M,,,,,484.0,86.01
69588,33.0,Franklin County,,,,N,N,495.0,92.41
69589,33.0,Franklin County,,,,N,Y,463.0,82.02
69590,33.0,Franklin County,,,,N,,481.0,88.05
69591,33.0,Franklin County,,,,,N,495.0,92.43
69592,33.0,Franklin County,,,,,Y,463.0,82.1
69593,33.0,Franklin County,,,,,,481.0,88.1
81790,39.0,Greene County,M,3.0,N,N,,403.0,50.0
81791,39.0,Greene County,M,3.0,N,,,403.0,50.0
81792,39.0,Greene County,,3.0,N,N,N,419.0,60.0
81793,39.0,Greene County,,3.0,N,N,Y,403.0,53.85
81794,39.0,Greene County,,3.0,N,N,,410.0,56.52
81795,39.0,Greene County,,3.0,N,,N,419.0,60.0
81796,39.0,Greene County,,3.0,N,,Y,403.0,53.85
81797,39.0,Greene County,,3.0,N,,,410.0,56.52
81798,39.0,Greene County,F,5.0,N,N,N,451.0,78.38
81799,39.0,Greene County,F,5.0,N,N,Y,423.0,64.29
81800,39.0,Greene County,F,5.0,N,N,,446.0,76.14
81801,39.0,Greene County,F,5.0,N,,N,451.0,78.38
81802,39.0,Greene County,F,5.0,N,,Y,423.0,64.29
81803,39.0,Greene County,F,5.0,N,,,446.0,76.14
81804,39.0,Greene County,M,5.0,N,N,N,471.0,81.13
81805,39.0,Greene County,M,5.0,N,N,,466.0,79.66
81806,39.0,Greene County,M,5.0,N,,N,471.0,81.13
81807,39.0,Greene County,M,5.0,N,,,466.0,80.0
81808,39.0,Greene County,,5.0,N,N,N,459.0,79.53
81809,39.0,Greene County,,5.0,N,N,Y,424.0,65.0
81810,39.0,Greene County,,5.0,N,N,,454.0,77.55
81811,39.0,Greene County,,5.0,N,,N,459.0,79.53
81812,39.0,Greene County,,5.0,N,,Y,424.0,66.67
81813,39.0,Greene County,,5.0,N,,,454.0,77.7
81814,39.0,Greene County,F,,N,N,N,448.0,77.5
81815,39.0,Greene County,F,,N,N,Y,418.0,61.9
81816,39.0,Greene County,F,,N,N,,442.0,74.26
81817,39.0,Greene County,F,,N,,N,448.0,76.54
81818,39.0,Greene County,F,,N,,Y,416.0,59.09
81819,39.0,Greene County,F,,N,,,441.0,72.82
81820,39.0,Greene County,M,,N,N,N,463.0,76.67
81821,39.0,Greene County,M,,N,N,Y,419.0,64.29
81822,39.0,Greene County,M,,N,N,,455.0,74.32
81823,39.0,Greene County,M,,N,,N,462.0,75.41
81824,39.0,Greene County,M,,N,,Y,416.0,58.82
81825,39.0,Greene County,M,,N,,,452.0,71.79
81826,39.0,Greene County,,,N,N,N,455.0,77.14
81827,39.0,Greene County,,,N,N,Y,418.0,62.86
81828,39.0,Greene County,,,N,N,,447.0,74.29
81829,39.0,Greene County,,,N,,N,454.0,76.06
81830,39.0,Greene County,,,N,,Y,416.0,58.97
81831,39.0,Greene County,,,N,,,446.0,72.38
81832,39.0,Greene County,F,5.0,Y,N,,400.0,40.0
81833,39.0,Greene County,F,5.0,Y,,,400.0,40.0
81834,39.0,Greene County,M,5.0,Y,N,N,419.0,50.0
81835,39.0,Greene County,M,5.0,Y,N,,406.0,45.0
81836,39.0,Greene County,M,5.0,Y,,N,419.0,50.0
81837,39.0,Greene County,M,5.0,Y,,,406.0,45.0
81838,39.0,Greene County,,5.0,Y,N,N,411.0,44.44
81839,39.0,Greene County,,5.0,Y,N,Y,394.0,41.67
81840,39.0,Greene County,,5.0,Y,N,,404.0,43.33
81841,39.0,Greene County,,5.0,Y,,N,411.0,44.44
81842,39.0,Greene County,,5.0,Y,,Y,394.0,41.67
81843,39.0,Greene County,,5.0,Y,,,404.0,43.33
81844,39.0,Greene County,F,,Y,N,,398.0,36.36
81845,39.0,Greene County,F,,Y,,,398.0,36.36
81846,39.0,Greene County,M,,Y,N,N,415.0,42.86
81847,39.0,Greene County,M,,Y,N,Y,386.0,30.77
81848,39.0,Greene County,M,,Y,N,,401.0,37.04
81849,39.0,Greene County,M,,Y,,N,415.0,42.86
81850,39.0,Greene County,M,,Y,,Y,385.0,28.57
81851,39.0,Greene County,M,,Y,,,400.0,35.71
81852,39.0,Greene County,,,Y,N,N,409.0,40.0
81853,39.0,Greene County,,,Y,N,Y,390.0,33.33
81854,39.0,Greene County,,,Y,N,,400.0,36.84
81855,39.0,Greene County,,,Y,,N,409.0,40.0
81856,39.0,Greene County,,,Y,,Y,389.0,31.58
81857,39.0,Greene County,,,Y,,,399.0,35.9
81858,39.0,Greene County,F,3.0,,N,,416.0,60.0
81859,39.0,Greene County,F,3.0,,,,416.0,60.0
81860,39.0,Greene County,M,3.0,,N,Y,395.0,41.67
81861,39.0,Greene County,M,3.0,,N,,397.0,38.1
81862,39.0,Greene County,M,3.0,,,Y,395.0,41.67
81863,39.0,Greene County,M,3.0,,,,397.0,38.1
81864,39.0,Greene County,,3.0,,N,N,414.0,50.0
81865,39.0,Greene County,,3.0,,N,Y,396.0,42.11
81866,39.0,Greene County,,3.0,,N,,403.0,45.16
81867,39.0,Greene County,,3.0,,,N,414.0,50.0
81868,39.0,Greene County,,3.0,,,Y,396.0,42.11
81869,39.0,Greene County,,3.0,,,,403.0,45.16
81870,39.0,Greene County,F,5.0,,N,N,447.0,75.0
81871,39.0,Greene County,F,5.0,,N,Y,419.0,61.11
81872,39.0,Greene County,F,5.0,,N,,442.0,72.45
81873,39.0,Greene County,F,5.0,,,N,447.0,75.0
81874,39.0,Greene County,F,5.0,,,Y,419.0,61.11
81875,39.0,Greene County,F,5.0,,,,442.0,72.45
81876,39.0,Greene County,M,5.0,,N,N,461.0,75.38
81877,39.0,Greene County,M,5.0,,N,Y,405.0,50.0
81878,39.0,Greene County,M,5.0,,N,,451.0,70.89
81879,39.0,Greene County,M,5.0,,,N,461.0,75.38
81880,39.0,Greene County,M,5.0,,,Y,406.0,53.33
81881,39.0,Greene County,M,5.0,,,,451.0,71.25
81882,39.0,Greene County,,5.0,,N,N,453.0,75.17
81883,39.0,Greene County,,5.0,,N,Y,413.0,56.25
81884,39.0,Greene County,,5.0,,N,,446.0,71.75
81885,39.0,Greene County,,5.0,,,N,453.0,75.17
81886,39.0,Greene County,,5.0,,,Y,413.0,57.58
81887,39.0,Greene County,,5.0,,,,446.0,71.91
81888,39.0,Greene County,F,,,N,N,445.0,74.42
81889,39.0,Greene County,F,,,N,Y,414.0,57.69
81890,39.0,Greene County,F,,,N,,438.0,70.54
81891,39.0,Greene County,F,,,,N,444.0,73.56
81892,39.0,Greene County,F,,,,Y,413.0,55.56
81893,39.0,Greene County,F,,,,,437.0,69.3
81894,39.0,Greene County,M,,,N,N,454.0,70.27
81895,39.0,Greene County,M,,,N,Y,403.0,48.15
81896,39.0,Greene County,M,,,N,,440.0,64.36
81897,39.0,Greene County,M,,,,N,453.0,69.33
81898,39.0,Greene County,M,,,,Y,402.0,45.16
81899,39.0,Greene County,M,,,,,438.0,62.26
81900,39.0,Greene County,,,,N,N,449.0,72.5
81901,39.0,Greene County,,,,N,Y,409.0,52.83
81902,39.0,Greene County,,,,N,,439.0,67.61
81903,39.0,Greene County,,,,,N,448.0,71.6
81904,39.0,Greene County,,,,,Y,407.0,50.0
81905,39.0,Greene County,,,,,,437.0,65.91
87658,42.0,Hanover County,,5.0,Y,N,,,90.91
87659,42.0,Hanover County,,5.0,Y,,,,90.91
87660,42.0,Hanover County,,,Y,N,N,,90.0
87661,42.0,Hanover County,,,Y,N,,,93.33
87662,42.0,Hanover County,,,Y,,N,,90.0
87663,42.0,Hanover County,,,Y,,,,93.33
87664,42.0,Hanover County,,5.0,,N,,,90.91
87665,42.0,Hanover County,,5.0,,,,,90.91
87666,42.0,Hanover County,,,,N,N,,90.0
87667,42.0,Hanover County,,,,N,,,93.33
87668,42.0,Hanover County,,,,,N,,90.0
87669,42.0,Hanover County,,,,,,,93.33
91378,43.0,Henrico County,F,3.0,Y,N,,,76.47
91379,43.0,Henrico County,F,3.0,Y,,,,76.47
91380,43.0,Henrico County,M,3.0,Y,N,Y,164.0,75.0
91381,43.0,Henrico County,M,3.0,Y,N,,164.0,75.0
91382,43.0,Henrico County,M,3.0,Y,,Y,164.0,75.0
91383,43.0,Henrico County,M,3.0,Y,,,164.0,75.0
91384,43.0,Henrico County,,3.0,Y,N,N,,76.47
91385,43.0,Henrico County,,3.0,Y,N,Y,164.0,75.0
91386,43.0,Henrico County,,3.0,Y,N,,164.0,75.68
91387,43.0,Henrico County,,3.0,Y,,N,,76.47
91388,43.0,Henrico County,,3.0,Y,,Y,164.0,75.0
91389,43.0,Henrico County,,3.0,Y,,,164.0,75.68
91390,43.0,Henrico County,,5.0,Y,N,,,91.67
91391,43.0,Henrico County,,5.0,Y,,,,91.67
91392,43.0,Henrico County,F,,Y,N,N,,83.33
91393,43.0,Henrico County,F,,Y,N,Y,,80.0
91394,43.0,Henrico County,F,,Y,N,,,81.82
91395,43.0,Henrico County,F,,Y,,N,,83.33
91396,43.0,Henrico County,F,,Y,,Y,,80.0
91397,43.0,Henrico County,F,,Y,,,,81.82
91398,43.0,Henrico County,M,,Y,N,N,0.0,81.25
91399,43.0,Henrico County,M,,Y,N,Y,164.0,68.42
91400,43.0,Henrico County,M,,Y,N,,82.0,74.29
91401,43.0,Henrico County,M,,Y,,N,0.0,81.25
91402,43.0,Henrico County,M,,Y,,Y,164.0,68.42
91403,43.0,Henrico County,M,,Y,,,82.0,74.29
91404,43.0,Henrico County,,,Y,N,N,0.0,82.14
91405,43.0,Henrico County,,,Y,N,Y,164.0,72.41
91406,43.0,Henrico County,,,Y,N,,82.0,77.19
91407,43.0,Henrico County,,,Y,,N,0.0,82.14
91408,43.0,Henrico County,,,Y,,Y,164.0,72.41
91409,43.0,Henrico County,,,Y,,,82.0,77.19
91410,43.0,Henrico County,F,3.0,,N,,,76.47
91411,43.0,Henrico County,F,3.0,,,,,76.47
91412,43.0,Henrico County,M,3.0,,N,Y,164.0,75.0
91413,43.0,Henrico County,M,3.0,,N,,164.0,75.0
91414,43.0,Henrico County,M,3.0,,,Y,164.0,75.0
91415,43.0,Henrico County,M,3.0,,,,164.0,75.0
91416,43.0,Henrico County,,3.0,,N,N,,76.47
91417,43.0,Henrico County,,3.0,,N,Y,164.0,75.0
91418,43.0,Henrico County,,3.0,,N,,164.0,75.68
91419,43.0,Henrico County,,3.0,,,N,,76.47
91420,43.0,Henrico County,,3.0,,,Y,164.0,75.0
91421,43.0,Henrico County,,3.0,,,,164.0,75.68
91422,43.0,Henrico County,,5.0,,N,,,91.67
91423,43.0,Henrico County,,5.0,,,,,91.67
91424,43.0,Henrico County,F,,,N,N,,83.33
91425,43.0,Henrico County,F,,,N,Y,,80.0
91426,43.0,Henrico County,F,,,N,,,81.82
91427,43.0,Henrico County,F,,,,N,,83.33
91428,43.0,Henrico County,F,,,,Y,,80.0
91429,43.0,Henrico County,F,,,,,,81.82
91430,43.0,Henrico County,M,,,N,N,162.0,76.47
91431,43.0,Henrico County,M,,,N,Y,164.0,68.42
91432,43.0,Henrico County,M,,,N,,163.0,72.22
91433,43.0,Henrico County,M,,,,N,162.0,76.47
91434,43.0,Henrico County,M,,,,Y,164.0,68.42
91435,43.0,Henrico County,M,,,,,163.0,72.22
91436,43.0,Henrico County,,,,N,N,162.0,79.31
91437,43.0,Henrico County,,,,N,Y,164.0,72.41
91438,43.0,Henrico County,,,,N,,163.0,75.86
91439,43.0,Henrico County,,,,,N,162.0,79.31
91440,43.0,Henrico County,,,,,Y,164.0,72.41
91441,43.0,Henrico County,,,,,,163.0,75.86
96207,44.0,Henry County,F,3.0,N,N,N,451.0,78.13
96208,44.0,Henry County,F,3.0,N,N,Y,425.0,71.74
96209,44.0,Henry County,F,3.0,N,N,,436.0,74.36
96210,44.0,Henry County,F,3.0,N,,N,451.0,78.13
96211,44.0,Henry County,F,3.0,N,,Y,425.0,71.74
96212,44.0,Henry County,F,3.0,N,,,436.0,74.36
96213,44.0,Henry County,M,3.0,N,N,N,475.0,86.36
96214,44.0,Henry County,M,3.0,N,N,Y,424.0,56.25
96215,44.0,Henry County,M,3.0,N,N,,440.0,65.71
96216,44.0,Henry County,M,3.0,N,,N,475.0,86.36
96217,44.0,Henry County,M,3.0,N,,Y,424.0,56.25
96218,44.0,Henry County,M,3.0,N,,,440.0,65.71
96219,44.0,Henry County,,3.0,N,N,N,461.0,81.48
96220,44.0,Henry County,,3.0,N,N,Y,424.0,63.83
96221,44.0,Henry County,,3.0,N,N,,438.0,70.27
96222,44.0,Henry County,,3.0,N,,N,461.0,81.48
96223,44.0,Henry County,,3.0,N,,Y,424.0,63.83
96224,44.0,Henry County,,3.0,N,,,438.0,70.27
96225,44.0,Henry County,M,4.0,N,,,461.0,58.33
96226,44.0,Henry County,,4.0,N,Y,Y,414.0,36.36
96227,44.0,Henry County,,4.0,N,Y,,431.0,46.67
96228,44.0,Henry County,,4.0,N,,Y,441.0,53.33
96229,44.0,Henry County,,4.0,N,,,451.0,61.9
96230,44.0,Henry County,F,5.0,N,N,N,476.0,89.91
96231,44.0,Henry County,F,5.0,N,N,Y,452.0,81.03
96232,44.0,Henry County,F,5.0,N,N,,468.0,86.83
96233,44.0,Henry County,F,5.0,N,,N,476.0,89.91
96234,44.0,Henry County,F,5.0,N,,Y,452.0,81.03
96235,44.0,Henry County,F,5.0,N,,,468.0,86.83
96236,44.0,Henry County,M,5.0,N,N,N,498.0,96.43
96237,44.0,Henry County,M,5.0,N,N,Y,477.0,86.96
96238,44.0,Henry County,M,5.0,N,N,,492.0,93.67
96239,44.0,Henry County,M,5.0,N,,N,498.0,96.43
96240,44.0,Henry County,M,5.0,N,,Y,472.0,83.33
96241,44.0,Henry County,M,5.0,N,,,490.0,92.5
96242,44.0,Henry County,,5.0,N,N,N,487.0,93.21
96243,44.0,Henry County,,5.0,N,N,Y,463.0,83.65
96244,44.0,Henry County,,5.0,N,N,,479.0,90.15
96245,44.0,Henry County,,5.0,N,,N,487.0,93.21
96246,44.0,Henry County,,5.0,N,,Y,461.0,82.08
96247,44.0,Henry County,,5.0,N,,,479.0,89.6
96248,44.0,Henry County,F,,N,N,N,470.0,87.23
96249,44.0,Henry County,F,,N,N,Y,442.0,77.57
96250,44.0,Henry County,F,,N,N,,458.0,83.06
96251,44.0,Henry County,F,,N,,N,470.0,87.32
96252,44.0,Henry County,F,,N,,Y,440.0,75.89
96253,44.0,Henry County,F,,N,,,457.0,82.28
96254,44.0,Henry County,M,,N,N,N,494.0,94.93
96255,44.0,Henry County,M,,N,N,Y,451.0,71.58
96256,44.0,Henry County,M,,N,N,,476.0,85.41
96257,44.0,Henry County,M,,N,Y,,430.0,36.36
96258,44.0,Henry County,M,,N,,N,494.0,94.33
96259,44.0,Henry County,M,,N,,Y,447.0,67.96
96260,44.0,Henry County,M,,N,,,474.0,83.2
96261,44.0,Henry County,,,N,N,N,482.0,91.04
96262,44.0,Henry County,,,N,N,Y,446.0,74.75
96263,44.0,Henry County,,,N,N,,467.0,84.2
96264,44.0,Henry County,,,N,Y,Y,403.0,30.77
96265,44.0,Henry County,,,N,Y,,421.0,41.18
96266,44.0,Henry County,,,N,,N,482.0,90.81
96267,44.0,Henry County,,,N,,Y,444.0,72.09
96268,44.0,Henry County,,,N,,,465.0,82.73
96269,44.0,Henry County,,3.0,Y,N,,405.0,50.0
96270,44.0,Henry County,,3.0,Y,,,405.0,50.0
96271,44.0,Henry County,F,5.0,Y,N,N,465.0,90.91
96272,44.0,Henry County,F,5.0,Y,N,,453.0,85.0
96273,44.0,Henry County,F,5.0,Y,,N,465.0,90.91
96274,44.0,Henry County,F,5.0,Y,,,453.0,85.0
96275,44.0,Henry County,M,5.0,Y,N,N,461.0,73.33
96276,44.0,Henry County,M,5.0,Y,N,,461.0,76.19
96277,44.0,Henry County,M,5.0,Y,,N,461.0,73.33
96278,44.0,Henry County,M,5.0,Y,,,461.0,76.19
96279,44.0,Henry County,,5.0,Y,N,N,463.0,80.77
96280,44.0,Henry County,,5.0,Y,N,Y,445.0,80.0
96281,44.0,Henry County,,5.0,Y,N,,457.0,80.49
96282,44.0,Henry County,,5.0,Y,,N,463.0,80.77
96283,44.0,Henry County,,5.0,Y,,Y,445.0,80.0
96284,44.0,Henry County,,5.0,Y,,,457.0,80.49
96285,44.0,Henry County,F,,Y,N,N,465.0,90.91
96286,44.0,Henry County,F,,Y,N,Y,426.0,61.54
96287,44.0,Henry County,F,,Y,N,,445.0,75.0
96288,44.0,Henry County,F,,Y,,N,465.0,90.91
96289,44.0,Henry County,F,,Y,,Y,420.0,57.14
96290,44.0,Henry County,F,,Y,,,441.0,72.0
96291,44.0,Henry County,M,,Y,N,N,458.0,77.78
96292,44.0,Henry County,M,,Y,N,Y,410.0,60.0
96293,44.0,Henry County,M,,Y,N,,442.0,71.43
96294,44.0,Henry County,M,,Y,,N,458.0,77.78
96295,44.0,Henry County,M,,Y,,Y,410.0,60.0
96296,44.0,Henry County,M,,Y,,,442.0,71.43
96297,44.0,Henry County,,,Y,N,N,461.0,82.76
96298,44.0,Henry County,,,Y,N,Y,419.0,60.87
96299,44.0,Henry County,,,Y,N,,444.0,73.08
96300,44.0,Henry County,,,Y,,N,461.0,82.76
96301,44.0,Henry County,,,Y,,Y,416.0,58.33
96302,44.0,Henry County,,,Y,,,442.0,71.7
96303,44.0,Henry County,F,3.0,,N,N,451.0,78.13
96304,44.0,Henry County,F,3.0,,N,Y,423.0,68.0
96305,44.0,Henry County,F,3.0,,N,,434.0,71.95
96306,44.0,Henry County,F,3.0,,,N,451.0,78.13
96307,44.0,Henry County,F,3.0,,,Y,423.0,68.0
96308,44.0,Henry County,F,3.0,,,,434.0,71.95
96309,44.0,Henry County,M,3.0,,N,N,471.0,88.0
96310,44.0,Henry County,M,3.0,,N,Y,420.0,54.9
96311,44.0,Henry County,M,3.0,,N,,437.0,65.79
96312,44.0,Henry County,M,3.0,,,N,471.0,88.0
96313,44.0,Henry County,M,3.0,,,Y,420.0,54.9
96314,44.0,Henry County,M,3.0,,,,437.0,65.79
96315,44.0,Henry County,,3.0,,N,N,460.0,82.46
96316,44.0,Henry County,,3.0,,N,Y,422.0,61.39
96317,44.0,Henry County,,3.0,,N,,436.0,68.99
96318,44.0,Henry County,,3.0,,,N,460.0,82.46
96319,44.0,Henry County,,3.0,,,Y,422.0,61.39
96320,44.0,Henry County,,3.0,,,,436.0,68.99
96321,44.0,Henry County,F,4.0,,,,429.0,60.0
96322,44.0,Henry County,M,4.0,,,,449.0,53.85
96323,44.0,Henry County,,4.0,,Y,Y,409.0,33.33
96324,44.0,Henry County,,4.0,,Y,,426.0,43.75
96325,44.0,Henry County,,4.0,,,Y,427.0,47.06
96326,44.0,Henry County,,4.0,,,,440.0,56.52
96327,44.0,Henry County,F,5.0,,N,N,475.0,90.0
96328,44.0,Henry County,F,5.0,,N,Y,450.0,80.6
96329,44.0,Henry County,F,5.0,,N,,466.0,86.63
96330,44.0,Henry County,F,5.0,,,N,475.0,90.0
96331,44.0,Henry County,F,5.0,,,Y,450.0,80.6
96332,44.0,Henry County,F,5.0,,,,466.0,86.63
96333,44.0,Henry County,M,5.0,,N,N,494.0,93.7
96334,44.0,Henry County,M,5.0,,N,Y,475.0,86.54
96335,44.0,Henry County,M,5.0,,N,,488.0,91.62
96336,44.0,Henry County,M,5.0,,,N,494.0,93.7
96337,44.0,Henry County,M,5.0,,,Y,470.0,83.33
96338,44.0,Henry County,M,5.0,,,,487.0,90.61
96339,44.0,Henry County,,5.0,,N,N,484.0,91.9
96340,44.0,Henry County,,5.0,,N,Y,461.0,83.19
96341,44.0,Henry County,,5.0,,N,,477.0,89.07
96342,44.0,Henry County,,5.0,,,N,484.0,91.9
96343,44.0,Henry County,,5.0,,,Y,459.0,81.82
96344,44.0,Henry County,,5.0,,,,476.0,88.59
96345,44.0,Henry County,F,,,N,N,470.0,87.5
96346,44.0,Henry County,F,,,N,Y,440.0,75.83
96347,44.0,Henry County,F,,,N,,457.0,82.35
96348,44.0,Henry County,F,,,,N,469.0,87.58
96349,44.0,Henry County,F,,,,Y,438.0,73.81
96350,44.0,Henry County,F,,,,,455.0,81.36
96351,44.0,Henry County,M,,,N,N,490.0,92.95
96352,44.0,Henry County,M,,,N,Y,447.0,70.48
96353,44.0,Henry County,M,,,N,,473.0,83.91
96354,44.0,Henry County,M,,,Y,,430.0,36.36
96355,44.0,Henry County,M,,,,N,490.0,92.45
96356,44.0,Henry County,M,,,,Y,444.0,67.26
96357,44.0,Henry County,M,,,,,471.0,81.99
96358,44.0,Henry County,,,,N,N,480.0,90.26
96359,44.0,Henry County,,,,N,Y,444.0,73.33
96360,44.0,Henry County,,,,N,,465.0,83.11
96361,44.0,Henry County,,,,Y,Y,400.0,28.57
96362,44.0,Henry County,,,,Y,,417.0,38.89
96363,44.0,Henry County,,,,,N,480.0,90.06
96364,44.0,Henry County,,,,,Y,441.0,70.71
96365,44.0,Henry County,,,,,,463.0,81.67
103216,49.0,King and Queen County,F,3.0,N,N,Y,442.0,70.0
