,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,AVG_SOL_SCALE_SCORE,PASS_RATE
1569,1.0,Accomack County,F,3.0,N,N,N,488.0,88.24
1570,1.0,Accomack County,F,3.0,N,N,Y,445.0,73.02
1571,1.0,Accomack County,F,3.0,N,N,,454.0,76.25
1572,1.0,Accomack County,F,3.0,N,,N,488.0,88.24
1573,1.0,Accomack County,F,3.0,N,,Y,445.0,73.02
1574,1.0,Accomack County,F,3.0,N,,,454.0,76.25
1575,1.0,Accomack County,M,3.0,N,N,N,483.0,91.67
1576,1.0,Accomack County,M,3.0,N,N,Y,470.0,75.76
1577,1.0,Accomack County,M,3.0,N,N,,472.0,78.21
1578,1.0,Accomack County,M,3.0,N,,N,483.0,91.67
1579,1.0,Accomack County,M,3.0,N,,Y,470.0,75.76
1580,1.0,Accomack County,M,3.0,N,,,472.0,78.21
1581,1.0,Accomack County,,3.0,N,N,N,486.0,89.66
1582,1.0,Accomack County,,3.0,N,N,Y,458.0,74.42
1583,1.0,Accomack County,,3.0,N,N,,463.0,77.22
1584,1.0,Accomack County,,3.0,N,,N,486.0,89.66
1585,1.0,Accomack County,,3.0,N,,Y,458.0,74.42
1586,1.0,Accomack County,,3.0,N,,,463.0,77.22
1587,1.0,Accomack County,F,4.0,N,N,,506.0,90.0
1588,1.0,Accomack County,F,4.0,N,Y,Y,401.0,30.0
1589,1.0,Accomack County,F,4.0,N,Y,,401.0,30.0
1590,1.0,Accomack County,F,4.0,N,,Y,448.0,57.89
1591,1.0,Accomack County,F,4.0,N,,,453.0,60.0
1592,1.0,Accomack County,M,4.0,N,Y,Y,416.0,56.25
1593,1.0,Accomack County,M,4.0,N,Y,,416.0,56.25
1594,1.0,Accomack County,M,4.0,N,,Y,416.0,56.25
1595,1.0,Accomack County,M,4.0,N,,,419.0,58.82
1596,1.0,Accomack County,,4.0,N,N,,502.0,90.91
1597,1.0,Accomack County,,4.0,N,Y,Y,410.0,46.15
1598,1.0,Accomack County,,4.0,N,Y,,410.0,46.15
1599,1.0,Accomack County,,4.0,N,,Y,433.0,57.14
1600,1.0,Accomack County,,4.0,N,,,437.0,59.46
1601,1.0,Accomack County,F,5.0,N,N,N,516.0,100.0
1602,1.0,Accomack County,F,5.0,N,N,Y,505.0,97.3
1603,1.0,Accomack County,F,5.0,N,N,,511.0,98.67
1604,1.0,Accomack County,F,5.0,N,,N,516.0,100.0
1605,1.0,Accomack County,F,5.0,N,,Y,505.0,97.3
1606,1.0,Accomack County,F,5.0,N,,,511.0,98.67
1607,1.0,Accomack County,M,5.0,N,N,N,512.0,97.01
1608,1.0,Accomack County,M,5.0,N,N,Y,497.0,90.48
1609,1.0,Accomack County,M,5.0,N,N,,508.0,95.45
1610,1.0,Accomack County,M,5.0,N,,N,512.0,97.01
1611,1.0,Accomack County,M,5.0,N,,Y,497.0,90.48
1612,1.0,Accomack County,M,5.0,N,,,508.0,95.45
1613,1.0,Accomack County,,5.0,N,N,N,513.0,98.1
1614,1.0,Accomack County,,5.0,N,N,Y,502.0,94.83
1615,1.0,Accomack County,,5.0,N,N,,509.0,96.93
1616,1.0,Accomack County,,5.0,N,,N,513.0,98.1
1617,1.0,Accomack County,,5.0,N,,Y,502.0,94.83
1618,1.0,Accomack County,,5.0,N,,,509.0,96.93
1619,1.0,Accomack County,F,,N,N,N,508.0,96.43
1620,1.0,Accomack County,F,,N,N,Y,470.0,82.57
1621,1.0,Accomack County,F,,N,N,,483.0,87.27
1622,1.0,Accomack County,F,,N,Y,Y,401.0,30.0
1623,1.0,Accomack County,F,,N,Y,,401.0,30.0
1624,1.0,Accomack County,F,,N,,N,508.0,96.43
1625,1.0,Accomack County,F,,N,,Y,464.0,78.15
1626,1.0,Accomack County,F,,N,,,478.0,84.0
1627,1.0,Accomack County,M,,N,N,N,508.0,96.34
1628,1.0,Accomack County,M,,N,N,Y,477.0,79.31
1629,1.0,Accomack County,M,,N,N,,492.0,87.57
1630,1.0,Accomack County,M,,N,Y,Y,416.0,56.25
1631,1.0,Accomack County,M,,N,Y,,416.0,56.25
1632,1.0,Accomack County,M,,N,,N,508.0,96.34
1633,1.0,Accomack County,M,,N,,Y,467.0,75.73
1634,1.0,Accomack County,M,,N,,,485.0,84.86
1635,1.0,Accomack County,,,N,N,N,508.0,96.38
1636,1.0,Accomack County,,,N,N,Y,473.0,81.12
1637,1.0,Accomack County,,,N,N,,488.0,87.43
1638,1.0,Accomack County,,,N,Y,Y,410.0,46.15
1639,1.0,Accomack County,,,N,Y,,410.0,46.15
1640,1.0,Accomack County,,,N,,N,508.0,96.38
1641,1.0,Accomack County,,,N,,Y,466.0,77.03
1642,1.0,Accomack County,,,N,,,482.0,84.44
1643,1.0,Accomack County,F,3.0,Y,N,,309.0,25.0
1644,1.0,Accomack County,F,3.0,Y,,,309.0,25.0
1645,1.0,Accomack County,M,3.0,Y,N,Y,313.0,30.0
1646,1.0,Accomack County,M,3.0,Y,N,,319.0,32.0
1647,1.0,Accomack County,M,3.0,Y,,Y,313.0,30.0
1648,1.0,Accomack County,M,3.0,Y,,,319.0,32.0
1649,1.0,Accomack County,,3.0,Y,N,Y,307.0,27.59
1650,1.0,Accomack County,,3.0,Y,N,,315.0,29.73
1651,1.0,Accomack County,,3.0,Y,,Y,307.0,27.59
1652,1.0,Accomack County,,3.0,Y,,,315.0,29.73
1653,1.0,Accomack County,F,5.0,Y,N,,360.0,69.23
1654,1.0,Accomack County,F,5.0,Y,,,360.0,69.23
1655,1.0,Accomack County,M,5.0,Y,N,N,412.0,54.55
1656,1.0,Accomack County,M,5.0,Y,N,Y,336.0,47.06
1657,1.0,Accomack County,M,5.0,Y,N,,370.0,50.0
1658,1.0,Accomack County,M,5.0,Y,,N,412.0,54.55
1659,1.0,Accomack County,M,5.0,Y,,Y,336.0,47.06
1660,1.0,Accomack County,M,5.0,Y,,,370.0,50.0
1661,1.0,Accomack County,,5.0,Y,N,N,401.0,56.25
1662,1.0,Accomack County,,5.0,Y,N,Y,339.0,56.0
1663,1.0,Accomack County,,5.0,Y,N,,368.0,56.1
1664,1.0,Accomack County,,5.0,Y,,N,401.0,56.25
1665,1.0,Accomack County,,5.0,Y,,Y,339.0,56.0
1666,1.0,Accomack County,,5.0,Y,,,368.0,56.1
1667,1.0,Accomack County,F,,Y,N,Y,310.0,47.06
1668,1.0,Accomack County,F,,Y,N,,333.0,46.15
1669,1.0,Accomack County,F,,Y,,Y,319.0,55.0
1670,1.0,Accomack County,F,,Y,,,337.0,51.72
1671,1.0,Accomack County,M,,Y,N,N,395.0,50.0
1672,1.0,Accomack County,M,,Y,N,Y,323.0,39.47
1673,1.0,Accomack County,M,,Y,N,,346.0,42.59
1674,1.0,Accomack County,M,,Y,,N,388.0,47.06
1675,1.0,Accomack County,M,,Y,,Y,323.0,42.5
1676,1.0,Accomack County,M,,Y,,,344.0,43.86
1677,1.0,Accomack County,,,Y,N,N,387.0,48.0
1678,1.0,Accomack County,,,Y,N,Y,319.0,41.82
1679,1.0,Accomack County,,,Y,N,,342.0,43.75
1680,1.0,Accomack County,,,Y,,N,382.0,46.15
1681,1.0,Accomack County,,,Y,,Y,322.0,46.67
1682,1.0,Accomack County,,,Y,,,342.0,46.51
1683,1.0,Accomack County,F,3.0,,N,N,475.0,80.0
1684,1.0,Accomack County,F,3.0,,N,Y,430.0,66.67
1685,1.0,Accomack County,F,3.0,,N,,440.0,69.57
1686,1.0,Accomack County,F,3.0,,,N,475.0,80.0
1687,1.0,Accomack County,F,3.0,,,Y,430.0,66.67
1688,1.0,Accomack County,F,3.0,,,,440.0,69.57
1689,1.0,Accomack County,M,3.0,,N,N,455.0,76.47
1690,1.0,Accomack County,M,3.0,,N,Y,441.0,65.12
1691,1.0,Accomack County,M,3.0,,N,,443.0,66.99
1692,1.0,Accomack County,M,3.0,,,N,455.0,76.47
1693,1.0,Accomack County,M,3.0,,,Y,441.0,65.12
1694,1.0,Accomack County,M,3.0,,,,443.0,66.99
1695,1.0,Accomack County,,3.0,,N,N,466.0,78.38
1696,1.0,Accomack County,,3.0,,N,Y,436.0,65.82
1697,1.0,Accomack County,,3.0,,N,,441.0,68.21
1698,1.0,Accomack County,,3.0,,,N,466.0,78.38
1699,1.0,Accomack County,,3.0,,,Y,436.0,65.82
1700,1.0,Accomack County,,3.0,,,,441.0,68.21
1701,1.0,Accomack County,F,4.0,,N,,495.0,81.82
1702,1.0,Accomack County,F,4.0,,Y,Y,401.0,46.15
1703,1.0,Accomack County,F,4.0,,Y,,401.0,46.15
1704,1.0,Accomack County,F,4.0,,,Y,446.0,63.64
1705,1.0,Accomack County,F,4.0,,,,448.0,62.5
1706,1.0,Accomack County,M,4.0,,Y,Y,416.0,61.11
1707,1.0,Accomack County,M,4.0,,Y,,409.0,57.89
1708,1.0,Accomack County,M,4.0,,,Y,416.0,63.16
1709,1.0,Accomack County,M,4.0,,,,412.0,61.9
1710,1.0,Accomack County,,4.0,,N,Y,501.0,90.0
1711,1.0,Accomack County,,4.0,,N,,493.0,84.62
1712,1.0,Accomack County,,4.0,,Y,Y,410.0,54.84
1713,1.0,Accomack County,,4.0,,Y,,406.0,53.13
1714,1.0,Accomack County,,4.0,,,Y,433.0,63.41
1715,1.0,Accomack County,,4.0,,,,432.0,62.22
1716,1.0,Accomack County,F,5.0,,N,N,505.0,95.35
1717,1.0,Accomack County,F,5.0,,N,Y,494.0,93.33
1718,1.0,Accomack County,F,5.0,,N,,499.0,94.32
1719,1.0,Accomack County,F,5.0,,,N,505.0,95.35
1720,1.0,Accomack County,F,5.0,,,Y,494.0,93.33
1721,1.0,Accomack County,F,5.0,,,,499.0,94.32
1722,1.0,Accomack County,M,5.0,,N,N,500.0,91.03
1723,1.0,Accomack County,M,5.0,,N,Y,442.0,71.05
1724,1.0,Accomack County,M,5.0,,N,,483.0,84.48
1725,1.0,Accomack County,M,5.0,,,N,500.0,91.03
1726,1.0,Accomack County,M,5.0,,,Y,442.0,71.05
1727,1.0,Accomack County,M,5.0,,,,483.0,84.48
1728,1.0,Accomack County,,5.0,,N,N,502.0,92.56
1729,1.0,Accomack County,,5.0,,N,Y,471.0,83.13
1730,1.0,Accomack County,,5.0,,N,,490.0,88.73
1731,1.0,Accomack County,,5.0,,,N,502.0,92.56
1732,1.0,Accomack County,,5.0,,,Y,471.0,83.13
1733,1.0,Accomack County,,5.0,,,,490.0,88.73
1734,1.0,Accomack County,F,,,N,N,495.0,89.23
1735,1.0,Accomack County,F,,,N,Y,457.0,77.78
1736,1.0,Accomack County,F,,,N,,470.0,81.68
1737,1.0,Accomack County,F,,,Y,Y,401.0,46.15
1738,1.0,Accomack County,F,,,Y,,401.0,46.15
1739,1.0,Accomack County,F,,,,N,495.0,89.23
1740,1.0,Accomack County,F,,,,Y,452.0,74.82
1741,1.0,Accomack County,F,,,,,466.0,79.41
1742,1.0,Accomack County,M,,,N,N,494.0,88.78
1743,1.0,Accomack County,M,,,N,Y,441.0,67.2
1744,1.0,Accomack County,M,,,N,,465.0,76.68
1745,1.0,Accomack County,M,,,Y,Y,416.0,61.11
1746,1.0,Accomack County,M,,,Y,,409.0,57.89
1747,1.0,Accomack County,M,,,,N,492.0,87.88
1748,1.0,Accomack County,M,,,,Y,438.0,66.43
1749,1.0,Accomack County,M,,,,,461.0,75.21
1750,1.0,Accomack County,,,,N,N,494.0,88.96
1751,1.0,Accomack County,,,,N,Y,449.0,72.51
1752,1.0,Accomack County,,,,N,,467.0,78.99
1753,1.0,Accomack County,,,,Y,Y,410.0,54.84
1754,1.0,Accomack County,,,,Y,,406.0,53.13
1755,1.0,Accomack County,,,,,N,493.0,88.41
1756,1.0,Accomack County,,,,,Y,445.0,70.57
1757,1.0,Accomack County,,,,,,463.0,77.13
4571,2.0,Albemarle County,M,2.0,N,,N,508.0,100.0
4572,2.0,Albemarle County,M,2.0,N,,,495.0,92.86
4573,2.0,Albemarle County,,2.0,N,Y,,507.0,81.82
4574,2.0,Albemarle County,,2.0,N,,N,515.0,100.0
4575,2.0,Albemarle County,,2.0,N,,,502.0,90.0
4576,2.0,Albemarle County,F,3.0,N,N,N,448.0,58.33
4577,2.0,Albemarle County,F,3.0,N,N,Y,425.0,73.91
4578,2.0,Albemarle County,F,3.0,N,N,,437.0,65.96
4579,2.0,Albemarle County,F,3.0,N,,N,442.0,56.0
4580,2.0,Albemarle County,F,3.0,N,,Y,425.0,73.91
4581,2.0,Albemarle County,F,3.0,N,,,434.0,64.58
4582,2.0,Albemarle County,M,3.0,N,N,N,433.0,60.0
4583,2.0,Albemarle County,M,3.0,N,N,Y,427.0,58.62
4584,2.0,Albemarle County,M,3.0,N,N,,430.0,59.32
4585,2.0,Albemarle County,M,3.0,N,,N,433.0,60.0
4586,2.0,Albemarle County,M,3.0,N,,Y,427.0,58.62
4587,2.0,Albemarle County,M,3.0,N,,,430.0,59.32
4588,2.0,Albemarle County,,3.0,N,N,N,440.0,59.26
4589,2.0,Albemarle County,,3.0,N,N,Y,426.0,65.38
4590,2.0,Albemarle County,,3.0,N,N,,433.0,62.26
4591,2.0,Albemarle County,,3.0,N,,N,437.0,58.18
4592,2.0,Albemarle County,,3.0,N,,Y,426.0,65.38
4593,2.0,Albemarle County,,3.0,N,,,432.0,61.68
4594,2.0,Albemarle County,F,4.0,N,,,450.0,80.0
4595,2.0,Albemarle County,M,4.0,N,Y,Y,431.0,58.33
4596,2.0,Albemarle County,M,4.0,N,Y,,445.0,68.75
4597,2.0,Albemarle County,M,4.0,N,,Y,425.0,60.0
4598,2.0,Albemarle County,M,4.0,N,,,439.0,71.43
4599,2.0,Albemarle County,,4.0,N,N,,445.0,90.0
4600,2.0,Albemarle County,,4.0,N,Y,Y,432.0,57.14
4601,2.0,Albemarle County,,4.0,N,Y,,442.0,66.67
4602,2.0,Albemarle County,,4.0,N,,N,465.0,92.31
4603,2.0,Albemarle County,,4.0,N,,Y,427.0,61.11
4604,2.0,Albemarle County,,4.0,N,,,443.0,74.19
4605,2.0,Albemarle County,F,5.0,N,N,N,493.0,88.89
4606,2.0,Albemarle County,F,5.0,N,N,Y,442.0,67.65
4607,2.0,Albemarle County,F,5.0,N,N,,487.0,86.19
4608,2.0,Albemarle County,F,5.0,N,,N,493.0,88.98
4609,2.0,Albemarle County,F,5.0,N,,Y,443.0,67.57
4610,2.0,Albemarle County,F,5.0,N,,,486.0,86.08
4611,2.0,Albemarle County,M,5.0,N,N,N,488.0,91.71
4612,2.0,Albemarle County,M,5.0,N,N,Y,420.0,52.17
4613,2.0,Albemarle County,M,5.0,N,N,,481.0,87.92
4614,2.0,Albemarle County,M,5.0,N,,N,488.0,91.82
4615,2.0,Albemarle County,M,5.0,N,,Y,420.0,52.17
4616,2.0,Albemarle County,M,5.0,N,,,482.0,88.07
4617,2.0,Albemarle County,,5.0,N,N,N,491.0,90.24
4618,2.0,Albemarle County,,5.0,N,N,Y,434.0,61.4
4619,2.0,Albemarle County,,5.0,N,N,,484.0,87.01
4620,2.0,Albemarle County,,5.0,N,,N,491.0,90.35
4621,2.0,Albemarle County,,5.0,N,,Y,434.0,61.67
4622,2.0,Albemarle County,,5.0,N,,,484.0,87.02
4623,2.0,Albemarle County,F,,N,N,N,489.0,86.25
4624,2.0,Albemarle County,F,,N,N,Y,436.0,71.19
4625,2.0,Albemarle County,F,,N,N,,479.0,83.54
4626,2.0,Albemarle County,F,,N,Y,,444.0,64.29
4627,2.0,Albemarle County,F,,N,,N,487.0,85.82
4628,2.0,Albemarle County,F,,N,,Y,439.0,70.15
4629,2.0,Albemarle County,F,,N,,,478.0,82.75
4630,2.0,Albemarle County,M,,N,N,N,480.0,87.5
4631,2.0,Albemarle County,M,,N,N,Y,424.0,57.14
4632,2.0,Albemarle County,M,,N,N,,470.0,82.05
4633,2.0,Albemarle County,M,,N,Y,N,504.0,100.0
4634,2.0,Albemarle County,M,,N,Y,Y,427.0,53.85
4635,2.0,Albemarle County,M,,N,Y,,468.0,78.57
4636,2.0,Albemarle County,M,,N,,N,481.0,88.19
4637,2.0,Albemarle County,M,,N,,Y,424.0,56.52
4638,2.0,Albemarle County,M,,N,,,470.0,81.76
4639,2.0,Albemarle County,,,N,N,N,484.0,86.86
4640,2.0,Albemarle County,,,N,N,Y,430.0,64.35
4641,2.0,Albemarle County,,,N,N,,475.0,82.81
4642,2.0,Albemarle County,,,N,Y,N,480.0,90.48
4643,2.0,Albemarle County,,,N,Y,Y,440.0,57.14
4644,2.0,Albemarle County,,,N,Y,,460.0,73.81
4645,2.0,Albemarle County,,,N,,N,484.0,87.0
4646,2.0,Albemarle County,,,N,,Y,432.0,63.24
4647,2.0,Albemarle County,,,N,,,474.0,82.26
4648,2.0,Albemarle County,M,3.0,Y,N,Y,359.0,35.71
4649,2.0,Albemarle County,M,3.0,Y,N,,360.0,28.57
4650,2.0,Albemarle County,M,3.0,Y,,Y,359.0,35.71
4651,2.0,Albemarle County,M,3.0,Y,,,360.0,28.57
4652,2.0,Albemarle County,,3.0,Y,N,Y,359.0,35.71
4653,2.0,Albemarle County,,3.0,Y,N,,360.0,28.57
4654,2.0,Albemarle County,,3.0,Y,,Y,359.0,35.71
4655,2.0,Albemarle County,,3.0,Y,,,360.0,28.57
4656,2.0,Albemarle County,F,5.0,Y,N,N,433.0,70.37
4657,2.0,Albemarle County,F,5.0,Y,N,,414.0,65.71
4658,2.0,Albemarle County,F,5.0,Y,,N,429.0,67.86
4659,2.0,Albemarle County,F,5.0,Y,,,412.0,63.89
4660,2.0,Albemarle County,M,5.0,Y,N,N,458.0,73.13
4661,2.0,Albemarle County,M,5.0,Y,N,Y,340.0,26.67
4662,2.0,Albemarle County,M,5.0,Y,N,,439.0,64.63
4663,2.0,Albemarle County,M,5.0,Y,,N,458.0,73.13
4664,2.0,Albemarle County,M,5.0,Y,,Y,340.0,26.67
4665,2.0,Albemarle County,M,5.0,Y,,,439.0,64.63
4666,2.0,Albemarle County,,5.0,Y,N,N,451.0,72.34
4667,2.0,Albemarle County,,5.0,Y,N,Y,351.0,34.78
4668,2.0,Albemarle County,,5.0,Y,N,,432.0,64.96
4669,2.0,Albemarle County,,5.0,Y,,N,450.0,71.58
4670,2.0,Albemarle County,,5.0,Y,,Y,351.0,34.78
4671,2.0,Albemarle County,,5.0,Y,,,431.0,64.41
4672,2.0,Albemarle County,F,,Y,N,N,436.0,72.41
4673,2.0,Albemarle County,F,,Y,N,,417.0,67.57
4674,2.0,Albemarle County,F,,Y,,N,432.0,70.97
4675,2.0,Albemarle County,F,,Y,,,411.0,65.0
4676,2.0,Albemarle County,M,,Y,N,N,443.0,66.23
4677,2.0,Albemarle County,M,,Y,N,Y,347.0,30.0
4678,2.0,Albemarle County,M,,Y,N,,420.0,56.07
4679,2.0,Albemarle County,M,,Y,,N,443.0,66.67
4680,2.0,Albemarle County,M,,Y,,Y,347.0,30.0
4681,2.0,Albemarle County,M,,Y,,,420.0,56.48
4682,2.0,Albemarle County,,,Y,N,N,441.0,67.92
4683,2.0,Albemarle County,,,Y,N,Y,352.0,34.21
4684,2.0,Albemarle County,,,Y,N,,419.0,59.03
4685,2.0,Albemarle County,,,Y,,N,440.0,67.89
4686,2.0,Albemarle County,,,Y,,Y,349.0,33.33
4687,2.0,Albemarle County,,,Y,,,417.0,58.78
4688,2.0,Albemarle County,,0.0,,,N,395.0,50.0
4689,2.0,Albemarle County,,0.0,,,,395.0,50.0
4690,2.0,Albemarle County,M,2.0,,,N,508.0,100.0
4691,2.0,Albemarle County,M,2.0,,,,495.0,92.86
4692,2.0,Albemarle County,,2.0,,Y,,507.0,81.82
4693,2.0,Albemarle County,,2.0,,,N,515.0,100.0
4694,2.0,Albemarle County,,2.0,,,,502.0,90.0
4695,2.0,Albemarle County,F,3.0,,N,N,448.0,58.33
4696,2.0,Albemarle County,F,3.0,,N,Y,425.0,73.91
4697,2.0,Albemarle County,F,3.0,,N,,437.0,65.96
4698,2.0,Albemarle County,F,3.0,,,N,442.0,56.0
4699,2.0,Albemarle County,F,3.0,,,Y,425.0,73.91
4700,2.0,Albemarle County,F,3.0,,,,434.0,64.58
4701,2.0,Albemarle County,M,3.0,,N,N,419.0,51.35
4702,2.0,Albemarle County,M,3.0,,N,Y,411.0,51.16
4703,2.0,Albemarle County,M,3.0,,N,,415.0,51.25
4704,2.0,Albemarle County,M,3.0,,,N,419.0,51.35
4705,2.0,Albemarle County,M,3.0,,,Y,411.0,51.16
4706,2.0,Albemarle County,M,3.0,,,,415.0,51.25
4707,2.0,Albemarle County,,3.0,,N,N,431.0,54.1
4708,2.0,Albemarle County,,3.0,,N,Y,416.0,59.09
4709,2.0,Albemarle County,,3.0,,N,,423.0,56.69
4710,2.0,Albemarle County,,3.0,,,N,429.0,53.23
4711,2.0,Albemarle County,,3.0,,,Y,416.0,59.09
4712,2.0,Albemarle County,,3.0,,,,422.0,56.25
4713,2.0,Albemarle County,F,4.0,,,,433.0,76.92
4714,2.0,Albemarle County,M,4.0,,Y,Y,431.0,58.33
4715,2.0,Albemarle County,M,4.0,,Y,,445.0,70.59
4716,2.0,Albemarle County,M,4.0,,,Y,417.0,56.25
4717,2.0,Albemarle County,M,4.0,,,,437.0,70.83
4718,2.0,Albemarle County,,4.0,,N,,440.0,84.62
4719,2.0,Albemarle County,,4.0,,Y,Y,420.0,53.33
4720,2.0,Albemarle County,,4.0,,Y,,433.0,66.67
4721,2.0,Albemarle County,,4.0,,,N,465.0,94.12
4722,2.0,Albemarle County,,4.0,,,Y,412.0,55.0
4723,2.0,Albemarle County,,4.0,,,,436.0,72.97
4724,2.0,Albemarle County,F,5.0,,N,N,488.0,86.97
4725,2.0,Albemarle County,F,5.0,,N,Y,428.0,64.29
4726,2.0,Albemarle County,F,5.0,,N,,480.0,83.83
4727,2.0,Albemarle County,F,5.0,,,N,488.0,86.74
4728,2.0,Albemarle County,F,5.0,,,Y,429.0,64.44
4729,2.0,Albemarle County,F,5.0,,,,479.0,83.5
4730,2.0,Albemarle County,M,5.0,,N,N,482.0,87.32
4731,2.0,Albemarle County,M,5.0,,N,Y,395.0,42.11
4732,2.0,Albemarle County,M,5.0,,N,,472.0,81.99
4733,2.0,Albemarle County,M,5.0,,,N,482.0,87.46
4734,2.0,Albemarle County,M,5.0,,,Y,395.0,42.11
4735,2.0,Albemarle County,M,5.0,,,,472.0,82.15
4736,2.0,Albemarle County,,5.0,,N,N,485.0,87.16
4737,2.0,Albemarle County,,5.0,,N,Y,413.0,53.75
4738,2.0,Albemarle County,,5.0,,N,,476.0,82.88
4739,2.0,Albemarle County,,5.0,,,N,485.0,87.11
4740,2.0,Albemarle County,,5.0,,,Y,414.0,54.22
4741,2.0,Albemarle County,,5.0,,,,476.0,82.81
4742,2.0,Albemarle County,F,,,N,N,485.0,84.9
4743,2.0,Albemarle County,F,,,N,Y,428.0,68.66
4744,2.0,Albemarle County,F,,,N,,474.0,81.92
4745,2.0,Albemarle County,F,,,Y,,426.0,58.82
4746,2.0,Albemarle County,F,,,,N,483.0,84.31
4747,2.0,Albemarle County,F,,,,Y,429.0,67.11
4748,2.0,Albemarle County,F,,,,,472.0,80.89
4749,2.0,Albemarle County,M,,,N,N,472.0,82.58
4750,2.0,Albemarle County,M,,,N,Y,403.0,47.67
4751,2.0,Albemarle County,M,,,N,,459.0,75.42
4752,2.0,Albemarle County,M,,,Y,N,504.0,100.0
4753,2.0,Albemarle County,M,,,Y,Y,427.0,53.85
4754,2.0,Albemarle County,M,,,Y,,468.0,79.31
4755,2.0,Albemarle County,M,,,,N,474.0,83.38
4756,2.0,Albemarle County,M,,,,Y,406.0,48.48
4757,2.0,Albemarle County,M,,,,,460.0,75.67
4758,2.0,Albemarle County,,,,N,N,478.0,83.68
4759,2.0,Albemarle County,,,,N,Y,414.0,56.86
4760,2.0,Albemarle County,,,,N,,466.0,78.44
4761,2.0,Albemarle County,,,,Y,N,472.0,87.5
4762,2.0,Albemarle County,,,,Y,Y,432.0,54.55
4763,2.0,Albemarle County,,,,Y,,453.0,71.74
4764,2.0,Albemarle County,,,,,N,478.0,83.82
4765,2.0,Albemarle County,,,,,Y,417.0,56.57
4766,2.0,Albemarle County,,,,,,465.0,78.07
6572,3.0,Alleghany County,M,3.0,N,N,,435.0,50.0
6573,3.0,Alleghany County,M,3.0,N,,,439.0,54.55
6574,3.0,Alleghany County,,3.0,N,N,Y,465.0,72.73
6575,3.0,Alleghany County,,3.0,N,N,,449.0,61.54
6576,3.0,Alleghany County,,3.0,N,,Y,466.0,75.0
6577,3.0,Alleghany County,,3.0,N,,,451.0,64.29
6578,3.0,Alleghany County,F,5.0,N,N,N,508.0,87.5
6579,3.0,Alleghany County,F,5.0,N,N,Y,447.0,56.52
6580,3.0,Alleghany County,F,5.0,N,N,,490.0,78.48
6581,3.0,Alleghany County,F,5.0,N,,N,508.0,87.5
6582,3.0,Alleghany County,F,5.0,N,,Y,447.0,56.52
6583,3.0,Alleghany County,F,5.0,N,,,490.0,78.48
6584,3.0,Alleghany County,M,5.0,N,N,N,516.0,91.23
6585,3.0,Alleghany County,M,5.0,N,N,Y,483.0,90.48
6586,3.0,Alleghany County,M,5.0,N,N,,507.0,91.03
6587,3.0,Alleghany County,M,5.0,N,,N,516.0,91.23
6588,3.0,Alleghany County,M,5.0,N,,Y,483.0,90.48
6589,3.0,Alleghany County,M,5.0,N,,,507.0,91.03
6590,3.0,Alleghany County,,5.0,N,N,N,512.0,89.38
6591,3.0,Alleghany County,,5.0,N,N,Y,464.0,72.73
6592,3.0,Alleghany County,,5.0,N,N,,498.0,84.71
6593,3.0,Alleghany County,,5.0,N,,N,512.0,89.38
6594,3.0,Alleghany County,,5.0,N,,Y,464.0,72.73
6595,3.0,Alleghany County,,5.0,N,,,498.0,84.71
6596,3.0,Alleghany County,F,,N,N,N,508.0,87.5
6597,3.0,Alleghany County,F,,N,N,Y,449.0,60.71
6598,3.0,Alleghany County,F,,N,N,,489.0,78.57
6599,3.0,Alleghany County,F,,N,,N,506.0,87.72
6600,3.0,Alleghany County,F,,N,,Y,449.0,60.71
6601,3.0,Alleghany County,F,,N,,,488.0,78.82
6602,3.0,Alleghany County,M,,N,N,N,510.0,88.14
6603,3.0,Alleghany County,M,,N,N,Y,475.0,82.76
6604,3.0,Alleghany County,M,,N,N,,499.0,86.36
6605,3.0,Alleghany County,M,,N,,N,510.0,88.14
6606,3.0,Alleghany County,M,,N,,Y,475.0,83.33
6607,3.0,Alleghany County,M,,N,,,499.0,86.52
6608,3.0,Alleghany County,,,N,N,N,509.0,87.83
6609,3.0,Alleghany County,,,N,N,Y,463.0,71.93
6610,3.0,Alleghany County,,,N,N,,494.0,82.56
6611,3.0,Alleghany County,,,N,,N,508.0,87.93
6612,3.0,Alleghany County,,,N,,Y,463.0,72.41
6613,3.0,Alleghany County,,,N,,,493.0,82.76
6614,3.0,Alleghany County,F,5.0,Y,N,Y,439.0,86.67
6615,3.0,Alleghany County,F,5.0,Y,N,,448.0,88.24
6616,3.0,Alleghany County,F,5.0,Y,,Y,439.0,86.67
6617,3.0,Alleghany County,F,5.0,Y,,,448.0,88.24
6618,3.0,Alleghany County,M,5.0,Y,N,N,436.0,80.0
6619,3.0,Alleghany County,M,5.0,Y,N,Y,395.0,87.5
6620,3.0,Alleghany County,M,5.0,Y,N,,422.0,84.62
6621,3.0,Alleghany County,M,5.0,Y,,N,436.0,80.0
6622,3.0,Alleghany County,M,5.0,Y,,Y,395.0,87.5
6623,3.0,Alleghany County,M,5.0,Y,,,422.0,84.62
6624,3.0,Alleghany County,,5.0,Y,N,N,443.0,83.33
6625,3.0,Alleghany County,,5.0,Y,N,Y,420.0,87.1
